tag,step,value
training/collect_time,1675264,37.67308044433594
training/collect_time,1679360,37.64033126831055
training/collect_time,1683456,40.29756546020508
training/collect_time,1687552,37.98101806640625
training/collect_time,1691648,37.911922454833984
training/collect_time,1695744,41.815216064453125
training/collect_time,1699840,40.86005783081055
training/collect_time,1703936,37.71588897705078
training/collect_time,1708032,38.60310745239258
training/collect_time,1712128,39.374637603759766
training/collect_time,1716224,40.74855422973633
training/collect_time,1720320,37.91328048706055
training/collect_time,1724416,37.68886947631836
training/collect_time,1728512,40.375492095947266
training/collect_time,1732608,38.2161979675293
training/collect_speed,4096,83.3252944946289
training/collect_speed,8192,110.0604476928711
training/collect_speed,12288,110.5284652709961
training/collect_speed,16384,99.62146759033203
training/collect_speed,20480,109.53173828125
training/collect_speed,24576,109.2580337524414
training/collect_speed,28672,109.40315246582031
training/collect_speed,32768,101.89990997314453
training/collect_speed,36864,108.82469177246094
training/collect_speed,40960,107.29867553710938
training/collect_speed,45056,102.65418243408203
training/collect_speed,49152,108.85305786132812
training/collect_speed,53248,108.31930541992188
training/collect_speed,57344,110.47761535644531
training/collect_speed,61440,99.89337921142578
training/collect_speed,65536,110.93942260742188
training/collect_speed,69632,110.14771270751953
training/collect_speed,73728,103.41787719726562
training/collect_speed,77824,109.85736846923828
training/collect_speed,81920,110.55699920654297
training/collect_speed,86016,110.25422668457031
training/collect_speed,90112,100.1992416381836
training/collect_speed,94208,109.72737884521484
training/collect_speed,98304,110.62078094482422
training/collect_speed,102400,103.70589447021484
training/collect_speed,106496,110.6133804321289
training/collect_speed,110592,109.69060516357422
training/collect_speed,114688,108.69629669189453
training/collect_speed,118784,103.19465637207031
training/collect_speed,122880,110.09638214111328
training/collect_speed,126976,109.75831604003906
training/collect_speed,131072,109.7220458984375
training/collect_speed,135168,103.0699691772461
training/collect_speed,139264,109.98873901367188
training/collect_speed,143360,109.81332397460938
training/collect_speed,147456,102.59609985351562
training/collect_speed,151552,108.9456558227539
training/collect_speed,155648,109.8316650390625
training/collect_speed,159744,110.04202270507812
training/collect_speed,163840,98.09288024902344
training/collect_speed,167936,110.3372802734375
training/collect_speed,172032,110.94425201416016
training/collect_speed,176128,102.23448181152344
training/collect_speed,180224,109.7331771850586
training/collect_speed,184320,109.53516387939453
training/collect_speed,188416,109.74369049072266
training/collect_speed,192512,102.34983825683594
training/collect_speed,196608,105.29882049560547
training/collect_speed,200704,108.9387435913086
training/collect_speed,204800,102.5550537109375
training/collect_speed,208896,110.45667266845703
training/collect_speed,212992,109.62284088134766
training/collect_speed,217088,110.09293365478516
training/collect_speed,221184,102.76497650146484
training/collect_speed,225280,109.68275451660156
training/collect_speed,229376,110.85902404785156
training/collect_speed,233472,105.72168731689453
training/collect_speed,237568,102.45032501220703
training/collect_speed,241664,109.15516662597656
training/collect_speed,245760,110.02872467041016
training/collect_speed,249856,102.53266143798828
training/collect_speed,253952,110.30128479003906
training/collect_speed,258048,110.10720825195312
training/collect_speed,262144,109.29442596435547
training/collect_speed,266240,103.00730895996094
training/collect_speed,270336,109.69886779785156
training/collect_speed,274432,108.58304595947266
training/collect_speed,278528,102.65584564208984
training/collect_speed,282624,109.09285736083984
training/collect_speed,286720,108.99739837646484
training/collect_speed,290816,109.74748229980469
training/collect_speed,294912,102.02520751953125
training/collect_speed,299008,109.14977264404297
training/collect_speed,303104,108.72492218017578
training/collect_speed,307200,102.11753845214844
training/collect_speed,311296,109.48004913330078
training/collect_speed,315392,108.98121643066406
training/collect_speed,319488,109.28531646728516
training/collect_speed,323584,98.00066375732422
training/collect_speed,327680,110.46403503417969
training/collect_speed,331776,110.09076690673828
training/collect_speed,335872,109.64260864257812
training/collect_speed,339968,102.00514221191406
training/collect_speed,344064,109.77997589111328
training/collect_speed,348160,108.59976959228516
training/collect_speed,352256,102.88520812988281
training/collect_speed,356352,110.29520416259766
training/collect_speed,360448,109.9424819946289
training/collect_speed,364544,108.77080535888672
training/collect_speed,368640,97.73057556152344
training/collect_speed,372736,110.50910949707031
training/collect_speed,376832,109.26881408691406
training/collect_speed,380928,102.67540740966797
training/collect_speed,385024,109.385986328125
training/collect_speed,389120,108.9190673828125
training/collect_speed,393216,109.4737319946289
training/collect_speed,397312,100.89944458007812
training/collect_speed,401408,108.40447998046875
training/collect_speed,405504,109.66866302490234
training/collect_speed,409600,101.97606658935547
training/collect_speed,413696,108.64900207519531
training/collect_speed,417792,109.25425720214844
training/collect_speed,421888,109.46585845947266
training/collect_speed,425984,96.50208282470703
training/collect_speed,430080,108.79031372070312
training/collect_speed,434176,108.95729064941406
training/collect_speed,438272,109.64349365234375
training/collect_speed,442368,102.1218490600586
training/collect_speed,446464,108.7256088256836
training/collect_speed,450560,109.72882843017578
training/collect_speed,454656,101.86511993408203
training/collect_speed,458752,108.81340026855469
training/collect_speed,462848,103.53230285644531
training/collect_speed,466944,109.6148910522461
training/collect_speed,471040,102.23602294921875
training/collect_speed,475136,109.28565979003906
training/collect_speed,479232,109.21503448486328
training/collect_speed,483328,101.93920135498047
training/collect_speed,487424,108.58934020996094
training/collect_speed,491520,108.7688980102539
training/collect_speed,495616,108.28303527832031
training/collect_speed,499712,101.86629486083984
training/collect_speed,503808,107.7553482055664
training/collect_speed,507904,108.6250991821289
training/collect_speed,512000,96.14337158203125
training/collect_speed,516096,108.86238098144531
training/collect_speed,520192,108.32843017578125
training/collect_speed,524288,108.36697387695312
training/collect_speed,528384,102.59056854248047
training/collect_speed,532480,108.6509017944336
training/collect_speed,536576,104.1517562866211
training/collect_speed,540672,109.29569244384766
training/collect_speed,544768,102.04717254638672
training/collect_speed,548864,109.68226623535156
training/collect_speed,552960,109.36348724365234
training/collect_speed,557056,97.08732604980469
training/collect_speed,561152,109.16015625
training/collect_speed,565248,108.8272933959961
training/collect_speed,569344,107.74296569824219
training/collect_speed,573440,101.8343276977539
training/collect_speed,577536,108.4427261352539
training/collect_speed,581632,109.41618347167969
training/collect_speed,585728,101.69066619873047
training/collect_speed,589824,107.88872528076172
training/collect_speed,593920,109.03936767578125
training/collect_speed,598016,107.55762481689453
training/collect_speed,602112,102.54769134521484
training/collect_speed,606208,108.79032897949219
training/collect_speed,610304,108.80180358886719
training/collect_speed,614400,102.216796875
training/collect_speed,618496,101.9004135131836
training/collect_speed,622592,108.76239776611328
training/collect_speed,626688,108.62220001220703
training/collect_speed,630784,101.5126953125
training/collect_speed,634880,107.72335052490234
training/collect_speed,638976,108.52776336669922
training/collect_speed,643072,108.6172103881836
training/collect_speed,647168,101.19943237304688
training/collect_speed,651264,109.67382049560547
training/collect_speed,655360,108.44422149658203
training/collect_speed,659456,101.4306869506836
training/collect_speed,663552,107.94188690185547
training/collect_speed,667648,109.33756256103516
training/collect_speed,671744,108.47349548339844
training/collect_speed,675840,101.99828338623047
training/collect_speed,679936,101.51300048828125
training/collect_speed,684032,108.5329360961914
training/collect_speed,688128,102.48291015625
training/collect_speed,692224,107.80730438232422
training/collect_speed,696320,99.09173583984375
training/collect_speed,700416,110.05390167236328
training/collect_speed,704512,100.94647216796875
training/collect_speed,708608,108.87700653076172
training/collect_speed,712704,106.80823516845703
training/collect_speed,716800,102.1246109008789
training/collect_speed,720896,107.88653564453125
training/collect_speed,724992,108.38597869873047
training/collect_speed,729088,107.87194061279297
training/collect_speed,733184,100.64444732666016
training/collect_speed,737280,102.54557800292969
training/collect_speed,741376,108.41060638427734
training/collect_speed,745472,108.2914047241211
training/collect_speed,749568,102.63195037841797
training/collect_speed,753664,108.38927459716797
training/collect_speed,757760,111.79498291015625
training/collect_speed,761856,103.10233306884766
training/collect_speed,765952,102.23869323730469
training/collect_speed,770048,109.33751678466797
training/collect_speed,774144,108.55423736572266
training/collect_speed,778240,101.83306884765625
training/collect_speed,782336,108.93866729736328
training/collect_speed,786432,108.42725372314453
training/collect_speed,790528,102.09040832519531
training/collect_speed,794624,108.38438415527344
training/collect_speed,798720,107.86177825927734
training/collect_speed,802816,108.50055694580078
training/collect_speed,806912,101.76677703857422
training/collect_speed,811008,108.61314392089844
training/collect_speed,815104,108.2917709350586
training/collect_speed,819200,101.46922302246094
training/collect_speed,823296,108.75355529785156
training/collect_speed,827392,108.6346664428711
training/collect_speed,831488,107.45599365234375
training/collect_speed,835584,102.03302001953125
training/collect_speed,839680,109.03836059570312
training/collect_speed,843776,101.7939224243164
training/collect_speed,847872,109.6451187133789
training/collect_speed,851968,101.42858123779297
training/collect_speed,856064,108.55485534667969
training/collect_speed,860160,109.4424819946289
training/collect_speed,864256,101.83889770507812
training/collect_speed,868352,108.68926239013672
training/collect_speed,872448,109.10198974609375
training/collect_speed,876544,108.05294799804688
